"","time_quasi_extinct"
"1034",406
"1035",246
"1036",180
"1037",289
"1038",125
"1039",196
"1040",229
"1041",349
"1042",238
"1043",384
"1044",272
"1045",93
"1046",291
"1047",403
"1048",29
"1049",338
"1050",98
"1051",17
"1052",285
"1053",73
"1054",220
"1055",172
"1056",314
"1057",373
"1058",481
"1059",174
"1060",408
"1061",424
"1062",233
"1063",332
"1064",308
"1065",121
"1066",138
"1067",38
"1068",273
"1069",68
"1070",164
"1071",136
"1072",190
"1073",70
"1074",207
"1075",415
"1076",307
"1077",216
"1078",155
"1079",175
"1080",391
"1081",89
"1082",471
"1083",295
"1084",393
"1085",90
"1086",52
"1087",296
"1088",58
"1089",183
"1090",454
"1091",68
"1092",142
"1093",364
"1094",371
"1095",54
"1096",185
"1097",268
"1098",251
"1099",373
"1100",212
"1101",110
"1102",185
"1103",402
"1104",467
"1105",162
"1106",483
"1107",305
"1108",225
"1109",354
"1110",335
"1111",360
"1112",472
"1113",324
"1114",327
"1115",179
"1116",255
"1117",367
"1118",182
"1119",199
"1120",102
"1121",484
"1122",324
"1123",447
"1124",451
"1125",144
"1126",166
"1127",268
"1128",201
"1129",297
"1130",211
"1131",333
"1132",231
"1133",228
"1134",25
"1135",65
"1136",321
"1137",290
"1138",74
"1139",133
"1140",180
"1141",296
"1142",62
"1143",442
"1144",47
"1145",48
"1146",441
"1147",479
"1148",431
"1149",493
"1150",429
"1151",292
"1152",501
"1153",482
"1154",44
"1155",72
"1156",74
"1157",403
"1158",181
"1159",12
"1160",263
"1161",381
"1162",343
"1163",190
"1164",493
"1165",94
"1166",60
"1167",137
"1168",397
"1169",63
"1170",325
"1171",177
"1172",34
"1173",303
"1174",233
"1175",327
"1176",358
"1177",343
"1178",90
"1179",498
"1180",198
"1181",383
"1182",271
"1183",40
"1184",298
"1185",310
"1186",240
"1187",457
"1188",235
"1189",466
"1190",119
"1191",67
"1192",207
"1193",121
"1194",359
"1195",50
"1196",292
"1197",310
"1198",466
"1199",395
"1200",448
"1201",366
"1202",27
"1203",141
"1204",112
"1205",19
"1206",38
"1207",91
"1208",439
"1209",186
"1210",285
"1211",79
"1212",318
"1213",130
"1214",54
"1215",332
"1216",122
"1217",219
"1218",445
"1219",17
"1220",17
"1221",497
"1222",497
"1223",229
"1224",360
"1225",385
"1226",101
"1227",303
"1228",303
"1229",247
"1230",307
"1231",423
"1232",429
"1233",501
"1234",87
"1235",317
"1236",352
"1237",459
"1238",123
"1239",295
"1240",160
"1241",207
"1242",115
"1243",234
"1244",117
"1245",313
"1246",72
"1247",235
"1248",262
"1249",465
"1250",311
"1251",295
"1252",262
"1253",82
"1254",493
"1255",247
"1256",37
"1257",471
"1258",60
"1259",492
"1260",37
"1261",59
"1262",410
"1263",317
"1264",63
"1265",228
"1266",370
"1267",11
"1268",225
"1269",437
"1270",264
"1271",487
"1272",419
"1273",277
"1274",14
"1275",177
"1276",325
"1277",292
"1278",498
"1279",12
"1280",155
"1281",409
"1282",418
"1283",155
"1284",199
"1285",322
"1286",214
"1287",23
"1288",466
"1289",255
"1290",112
"1291",333
"1292",483
